,ArticleId,SentenceNumber,Sentence,Propaganda,avg_word_sim,avg_sent_sim,x_y,x_2,y_2
195,704591553,4,"The latest outrage perpetrated by BDS activists occurred at McGill University, where a Jewish student and two non-Jewish students identified as pro-Israel were removed from their positions as directors of the Students Society of McGill University (SSMU). ",yes,1.2044686373343343,0.7262047079066203,0.8746907949580652,1.450744698322028,0.5273732777857397
196,704591553,6,"He was warned by others who had prior dealings with the SSMU, to keep his Jewish identity secret lest he sabotage his chances. ",yes,1.9155085964141845,0.7262047079066203,1.391051360751583,3.669173182936639,0.5273732777857397
197,704591553,8,The toxic environment is due almost exclusively to an active and vocal presence of BDS agitators on campus. ,yes,1.3052289300668378,0.7262047079066203,0.9478633939104585,1.7036225598834223,0.5273732777857397
198,704591553,11,BDS provocateurs at McGill had relentlessly tried and failed to pass boycott resolutions against Israel. ,yes,1.07489195293216,0.7262047079066203,0.780591596710276,1.155392710478313,0.5273732777857397
199,704591553,12,"In fact, three attempts within an 18-month period were quashed. ",yes,3.0264943375513527,0.7262047079066203,2.1978544363825203,9.1596679752304,0.5273732777857397
200,704591553,15,SSMU’s Board of Directors addressed the issue more than a year after the “reference.” Lew and other board members passionately advocated in favor of ratification and their arguments ultimately prevailed over the naysayers. ,yes,9.010611302155658,0.7262047079066203,6.543548348742041,81.19111603853528,0.5273732777857397
201,704591553,16,The malevolent BDS campaign at McGill had belatedly come to an ignominious end; or so we thought. ,yes,10.34441449674671,0.7262047079066203,7.512162508074953,107.00691128050349,0.5273732777857397
202,704591553,17,Lew and two other directors identified as either Jewish or pro-Israel became instant targets of a campaign of hate laced with blatant anti-Semitic overtones. ,yes,3.5299626841850533,0.7262047079066203,2.563475519989876,12.460636551738947,0.5273732777857397
203,704591553,19,But Democratize SSMU was anything but democratic. ,yes,6.33519198596699,0.7262047079066203,4.60064624570152,40.134657499060374,0.5273732777857397
204,705409419,3,By now the whole Catholic world has heard of the publication of a devastating letter to Pope Francis from Father Thomas G. Weinandy. ,yes,0.7706013416203599,0.5761618186853863,0.4439910704693852,0.5938264277070986,0.33196244131085195
205,705409419,11,"Weinandy’s letter, sent to Francis privately last summer but predictably ignored by him—along with every other private entreaty concerning his destructive activity—is a withering indictment of a papacy that constitutes nothing less than a menace to the Church. ",yes,4.614395239459816,0.5761618186853863,2.658638353300356,21.292643425949407,0.33196244131085195
206,705409419,15,"Your Holiness, a chronic confusion seems to mark your pontificate…. ",yes,2.553198979538436,0.5761618186853863,1.4710557675165379,6.518825029116112,0.33196244131085195
207,705409419,18,"To teach with such a seemingly intentional lack of clarity inevitably risks sinning against the Holy Spirit, the Spirit of truth. ",yes,4.49795731611272,0.5761618186853863,2.591551267620744,20.23162001757195,0.33196244131085195
208,705409419,20,"[Y]ou seem to censor and even mock those who interpret Chapter 8 of ""Amoris Laetitia"" in accord with Church tradition as Pharisaic stone-throwers who embody a merciless rigorism. ",yes,4.312642351705307,0.5761618186853863,2.484779860698151,18.59888405372228,0.33196244131085195
209,706600938,5,"This is often done in comment boxes or responses to online queries at neo-Catholic websites, wherein the neo-Catholic commentator professes he can find no source for a given quotation—meaning he hasn’t bothered to do any serious investigation beyond a few Google searches. ",yes,0.0,0.5972263065179094,0.0,0.0,0.3566792611970239
210,706600938,10,"I hear all around me innovators who wish to dismantle the Sacred Chapel, destroy the universal flame of the Church, reject her ornaments and make her feel remorse for her historical past. ",yes,2.2331309943738855,0.5972263065179094,1.333684575740582,4.9868740380332985,0.3566792611970239
211,706600938,14,"In our churches, Christians will search in vain for the red lamp where God awaits them. ",yes,0.0,0.5972263065179094,0.0,0.0,0.3566792611970239
212,706600938,15,"Like Mary Magdalene, weeping before the empty tomb, they will ask, “Where have they taken Him?” ",yes,3.2067898879616688,0.5972263065179094,1.915179280566328,10.283501385533212,0.3566792611970239
213,706600938,24,His attempt to debunk the quotation involved nit-picking about what he claimed were factual errors elsewhere in the Roche biography. ,yes,4.014935614284883,0.5972263065179094,2.3978251678265745,16.11970798685313,0.3566792611970239
214,706600938,25,But he had no evidence that the quotation as such was a fabrication. ,yes,15.079985876847672,0.5972263065179094,9.006164267571974,227.40597404592526,0.3566792611970239
215,706600938,26,He simply wished that it was so. ,yes,7.41040405249804,0.5972263065179094,4.425688242078753,54.91408822127938,0.3566792611970239
216,706600938,28,Let’s give our neo-Catholic friends another “apocryphal” quotation to dismiss out of hand. ,yes,3.5326498202116325,0.5972263065179094,2.10979140434615,12.47961475224128,0.3566792611970239
217,706600938,29,This one pertains to an astonishing prophecy by Saint Francis of Assisi about a future occupant of the Chair of Peter: ,yes,3.779713391665703,0.5972263065179094,2.257344268600788,14.286233323137052,0.3566792611970239
218,706600938,33,"“Act bravely, my brethren; take courage and trust in the Lord. ",yes,19.4243503649633,0.5972263065179094,11.600733024976837,377.3053871008498,0.3566792611970239
219,706600938,34,"The time is fast approaching in which there will be great trials and afflictions; perplexities and dissensions, both spiritual and temporal, will abound; the charity of many will grow cold, and the malice of the wicked will increase. ",yes,9.182253174950883,0.5972263065179094,5.483883149188263,84.31377336889558,0.3566792611970239
220,706600938,35,"The devils will have unusual power; the immaculate purity of our Order, and of others, will be so much obscured that there will be very few Christians who obey the true Supreme Pontiff and the Roman Church with loyal ears and perfect charity. ",yes,0.0,0.5972263065179094,0.0,0.0,0.3566792611970239
221,706636401,7,"Amazingly, the surveillance camera captured what seems to show a “large amount” of wind and debris being kicked up by a nearby helicopter hovering above the attack and or taking part in it. ",yes,1.8502705090958755,0.7730283993180516,1.430311649951781,3.4235009568299106,0.597572906152229
222,706661242,3,Ever thought that the academic discipline of history has gone to the Diversity dogs? ,yes,0.3382976934394297,0.6394589061098331,0.2163274729862574,0.11444532938643838,0.4089076926031844
223,706661242,5,"The (generally libertarian) Institute of Public Affairs (IPA) last week released a major report, The Rise of Identity Politics: An Audit of History Teaching at Australian Universities in 2017 PDF ] by Dr Bella d’Abrera [ Email her ] (PhD in History, University of Cambridge,). ",yes,2.120459728977809,0.6394589061098331,1.355946858742103,4.496349462216644,0.4089076926031844
224,710376094,5,"With a diameter of about 3 miles, the asteroid named 3200 Phaethon (after the Greek demi-god who, according to legend, nearly set the Earth on fire) is classified as “potentially hazardous” by the Minor Planet Center. ",yes,0.9160917171965962,0.7716257793750072,0.7068799852608122,0.8392240343162084,0.5954063433960873
225,711566593,1,No Justice for Kate Steinle ,yes,0.13244294599175122,0.7076946393737485,0.09372916290122923,0.01754113394297393,0.50083170259834
226,711566593,4,"The jury of six men and six women, including three immigrants, found the Mexican national not guilty of all murder and manslaughter charges and guilty only of felony possession of a firearm. ",yes,0.7190054341413707,0.7076946393737485,0.5088362914224429,0.516968814324821,0.50083170259834
227,711566593,7,"Let me just remind them, they are themselves under investigation by a special prosecutor in Washington D.C. and they may soon avail themselves of the presumption of innocence beyond a reasonable doubt, so I ask that they reflect on that before they comment or disparage the results of this case.” ",yes,5.684132795943738,0.7076946393737485,4.022630309177901,32.30936564192318,0.50083170259834
228,711566593,8,"“From day one this case was used as a means to foment hate, to foment division and to foment a program of mass deportation,” added defense attorney Francisco Ugarte. ",yes,2.7364072746783514,0.7076946393737485,1.936540759433198,7.487924772912603,0.50083170259834
229,711566593,9,“It was used to catapult a presidency along that philosophy of hate of others. ,yes,5.890925991205188,0.7076946393737485,4.168976744923398,34.70300903385683,0.50083170259834
230,711566593,10,I believe today is a day of vindication for the rights of immigrants.” ,yes,70.69111189446224,0.7076946393737485,50.02772093908076,4997.23330087538,0.50083170259834
231,711566593,12,"“We’re just shocked — saddened and shocked ... that’s about it,” Jim Steinle, Kate’s father, told the San Francisco Chronicle. ",yes,3.6282744166975736,0.7076946393737485,2.567710354873787,13.164375242862118,0.50083170259834
232,711566593,13,“There’s no other way you can coin it. ,yes,5.225839042603772,0.7076946393737485,3.6982982766807315,27.309393699201905,0.50083170259834
233,711566593,14,"Justice was rendered, but it was not served.” Kate’s brother Brad was “stunned that they couldn’t even get him on using the weapon.” ",yes,2.7948826792936003,0.7076946393737485,1.9779234898146205,7.811369191015374,0.50083170259834
234,711566593,16,"The verdict, Wohl said, was “an utter and complete and total failure by the prosecutor.” ",yes,4.104331029679951,0.7076946393737485,2.904613067919839,16.84553320119369,0.50083170259834
235,711566593,17,Conservative Ben Shapiro told Fox news the verdict was “horrifying. ,yes,7.448178456509717,0.7076946393737485,5.271035966770967,55.47536232001546,0.50083170259834
236,711566593,20,"Politics trumps evidence in California once again.” For Jeff Sessions San Francisco’s sanctuary city policy “led to the preventable and heartbreaking death of Kate Steinle.” According to the Attorney General’s statement, the Justice Department “will continue to ensure that all jurisdictions place the safety and security of their communities above the convenience of criminal aliens.” ",yes,0.0,0.7076946393737485,0.0,0.0,0.50083170259834
237,711596363,1,Trump Slams “Disgraceful Verdict” After San Francisco Jury Acquits “Kate’s Law”-Victim’s Killer ,yes,0.16157696484956655,0.6060012434874634,0.0979158416177675,0.026107115569998063,0.36723750710835196
238,711596363,5,A disgraceful verdict in the Kate Steinle case! ,yes,3.4245913030809714,0.6060012434874634,2.0753065881034214,11.727825593137826,0.36723750710835196
239,711596363,13,The backlash to his release into the community crescendoed when Donald Trump invoked Ms. Steinle’s killing as he campaigned for president. ,yes,3.4527902815530545,0.6060012434874634,2.09239520412258,11.921760728387222,0.36723750710835196
240,711596363,14,"As The New York Times reports, Ms. Steinle’s death in July 2015 fed into a fierce debate over whether immigrants without legal status should be deported more aggressively, and over the role local law enforcement should play. ",yes,1.5048823275487573,0.6060012434874634,0.9119605617968551,2.264670819768565,0.36723750710835196
241,711596363,17,Zarate and his defense team maintained the argument that the suspect found the stolen weapon on the pier that day and it “just fired.” The gun belonged to a federal Bureau of Land Management ranger and was stolen from his parked car a week earlier. ,yes,5.7633709291961885,0.6060012434874634,3.4926099497723877,33.216444467503734,0.36723750710835196
242,711596363,27,"The public defender wasted no time in focusing his thoughts on President Trump and his administration…saying Zarate was “extremely relieved” by the outcome and that while Steinle’s death “was a horrible tragedy,” it was used as “political fodder for then candidate Donald Trump’s anti-immigration agenda.” ",yes,33.87118535854824,0.6060012434874634,20.5259804456746,1147.2571975931326,0.36723750710835196
243,711596363,28,"Adachi added, “Despite the unfairly politicized atmosphere surrounding this case, jurors focused on the evidence, which was clear and convincing, and rendered a just verdict.” ",yes,19.031105937425,0.6060012434874634,11.532873863021198,362.1829932014931,0.36723750710835196
244,711596363,30,"“When jurisdictions choose to return criminal aliens to the streets rather than turning them over to federal immigration authorities, they put the public’s safety at risk,” the statement said. ",yes,15.97231132982116,0.6060012434874634,9.679240527240523,255.1147292167334,0.36723750710835196
245,711596363,31,"“San Francisco’s decision to protect criminal aliens led to the preventable and heartbreaking death of Kate Steinle.” Sessions continued, “I urge the leaders of the nation’s communities to reflect on the outcome of this case and consider carefully the harm they are doing to their citizens by refusing to cooperate with federal law enforcement officers.” ",yes,16.078272021750074,0.6060012434874634,9.743452838310237,258.5108312053912,0.36723750710835196
246,711622457,5,"@ Theresa_May, don’t focus on me, focus on the destructive Radical Islamic Terrorism that is taking place within the United Kingdom. ",yes,5.190577877610352,0.7583441806139681,3.936244527509412,26.942098703537983,0.5750858962710708
247,711622457,6,We are doing just fine!” ,yes,1.2075127755738937,0.7583441806139681,0.9157102863734828,1.4580871031741685,0.5750858962710708
248,711622457,8,"@Theresa_May, don’t focus on me, focus on the destructive Radical Islamic Terrorism that is taking place within the United Kingdom. ",yes,6.637946339326099,0.7583441806139681,5.03384797765574,44.06233160377276,0.5750858962710708
249,711622457,9,We are doing just fine! ,yes,7.979708317662707,0.7583441806139681,6.051365365696392,63.6757448349754,0.5750858962710708
250,711622457,11,"I’m not sure we’re doing just fine, but Trump is right that the real problem is jihad terror and Sharia supremacism, and British authorities want to ignore that and shoot the messenger. ",yes,2.0368026332985423,0.7583441806139681,1.5445974240211557,4.148564967011876,0.5750858962710708
251,711622457,12,"And so Chris Bryant, “a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’, a senior Labour MP has said.” ",yes,4.257519711579659,0.7583441806139681,3.228665297125694,18.12647409448934,0.5750858962710708
252,711622457,13,"For Chris Bryant, apparently “fascism” means “defense of Britain and its values against jihad terror.” ",yes,9.147251048012643,0.7583441806139681,6.936764600875409,83.6722017353684,0.5750858962710708
253,711622457,18,"In any case, note well: the letter to me from the UK Home Office said that I was banned for saying that “[Islam] is a religion and is a belief system that mandates warfare against unbelievers…” ",yes,2.5702795821251394,0.7583441806139681,1.9491565636555013,6.606337130289381,0.5750858962710708
254,711964584,3,"The Guardian reported Thursday that “Chris Bryant, a senior Labour backbencher,” has written to British prime minister Theresa May, urging her to “issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good.'” ",yes,1.5425707236866133,0.7403146264700714,1.1419876691097228,2.379524437575042,0.5480657461655214
255,711964584,4,"When Western historians look back at the 21st century, the Geller-Spencer ban in the U.K. will be viewed as one of that once great nation’s darkest moments and a low point for freedom. ",yes,1.6154444221442177,0.7403146264700714,1.1959371339628568,2.6096606810368654,0.5480657461655214
256,711964584,5,"It was the victory of Islamic law over Western law, sharia over freedom. ",yes,0.6952173661605884,0.7403146264700714,0.5146795847446829,0.48332718621126564,0.5480657461655214
257,711964584,7,"Bryant, a former Foreign Office minister, supported this madness by pointing to…me. ",yes,1.5389674234837758,0.7403146264700714,1.1393200932659997,2.3684207305442913,0.5480657461655214
258,711964584,9,"I was going to be among a group of freedom-fighters – a true rainbow coalition of human rights activists from all over the world (a Hindu princess had been set to join us) – to honor the memory of Lee Rigby, the British soldier who had been murdered on a London street in broad daylight by an Islamic jihadist on May 22, 2013. ",yes,1.7520030527425288,0.7403146264700714,1.29703348556551,3.06951469681914,0.5480657461655214
259,711964584,13,"When Prime Minister Theresa May, who was the head of the Home Office when she banned us and was thus directly responsible for the ban, threw us under the bus in order to satiate savages who threatened violence, did she really think she or anyone would be safe? ",yes,6.3334116076700715,0.7403146264700714,4.688717248613483,40.11210259217,0.5480657461655214
260,711964584,14,Safe by surrender? ,yes,11.678604124029976,0.7403146264700714,8.645841449773087,136.38979428580996,0.5480657461655214
261,711964584,15,When did they ever work in the history of humankind? ,yes,5.646622189563574,0.7403146264700714,4.180276997084374,31.884342151671735,0.5480657461655214
262,711964584,22,The worldwide howl at Trump’s retweets of videos tweeted out by a British politician is further proof of the Islamization of the West. ,yes,30.859779434055124,0.7403146264700714,22.84594608467131,952.3259867185316,0.5480657461655214
263,712382330,6,"""The document is very good and completely explains the meaning of chapter VIII of Amoris Laetitia. ",yes,1.4475667999839,0.6756868750203601,0.9781018874643439,2.095449640415628,0.45655275307477966
264,712382330,7,"There are no other interpretations."" ",yes,1.8946137863940415,0.6756868750203601,1.2801656686990819,3.5895613995943667,0.45655275307477966
265,713130996,9,"The Steinle family and relatives of murder victims have new cause for outrage, but this gambit is consistent with Gonzalez and the San Francisco show-trial in which he co-starred. ",yes,5.478642294256084,0.8131221401476666,4.454805347409029,30.01552138841157,0.6611676147983215
266,713130996,12,"In San Francisco, Gonzalez became known as “The Great Left Hope,” and a hero to Bay Area radicals. ",yes,5.7060769468581025,0.8131221401476666,4.639737498876523,32.559314123465484,0.6611676147983215
267,713130996,15,"In 2003, as board president, he commissioned a graffiti artist to spray SMASH THE STATE on his office wall, in “traffic cone orange.” As Gonzalez explained, “This is a sentiment I think all of us have had. ",yes,7.88933583895321,0.8131221401476666,6.414993641713321,62.24161997979155,0.6611676147983215
268,713130996,19,"“He has a great, steadfast commitment to justice,” Nader told reporters. ",yes,6.077996530696304,0.8131221401476666,4.942153546849871,36.94204182715631,0.6611676147983215
269,715588833,1,The Dictator Pope: A Call to Hierarchical Opposition ,yes,0.1963554678813768,0.6945335083969807,0.1363754520005833,0.0385554697669144,0.4823767942862188
270,715588833,3,"Of that book, no less than Robert Royal—signaling growing alarm over the Bergoglian Debacle in the Catholic mainstream— has written : “About 90 percent of it is simply incontrovertible, and cannot help but clarify who Francis is and what he’s about.” And the picture that emerges in stark relief in The Dictator Pope, as Life Site News reports , is that of “a power-hungry, manipulative dictator, [who] celebrated the abdication of Benedict XVI” because he knew what it meant: that the plan to give him the Keys of Peter in 2005 would finally come to fruition in 2013. ",yes,1.2705466508089027,0.6945335083969807,0.8824372229683407,1.6142887918817197,0.4823767942862188
271,715588833,4,"“We elected you to make reforms, not to smash everything!” Thus is Cardinal Leonardi Sandri, a fellow Argentinian and a supporter of Pope Francis at the conclave of 2013, reliably reported literally to have screamed at Pope Francis behind closed doors in the Vatican. ",yes,1.2043130317908493,0.6945335083969807,0.836435755177903,1.450369878541267,0.4823767942862188
272,715588833,5,"Sandri would be one of a number of Bergoglian partisans at the conclave who are now said to be experiencing “buyer’s remorse,” as documented most recently in the explosive best-seller The Dictator Pope . ",yes,2.8262727147078026,0.6945335083969807,1.962941104232669,7.987817457901812,0.4823767942862188
273,715588833,10,"The Dictator Pope even feels at liberty to demand that the Lord’s Prayer be changed to reflect his dissatisfaction with God’s words: “And lead us not into temptation [et ne nos inducas in tentationem],” which Francis has decided, after 2,000 years, is a “not a good translation.” Apparently lost on Francis, given the disordered mélange of bits and pieces of things he has read that constitutes his theology, is the distinction between sin, a culpable act, and temptation, which arises from concupiscence or what Saint Thomas called the fomes, or the fleshly inclination to sin, which grace enables us to control by the rule of reason over the passions. ",yes,0.0,0.6945335083969807,0.0,0.0,0.4823767942862188
274,715588833,11,But now we are witness to the single worst act of tyranny in the entire history of the papacy. ,yes,8.678978114205899,0.6945335083969807,6.027841118960034,75.32466110686498,0.4823767942862188
275,715588833,13,"But never, before Francis, has there been a Pope who dared to tyrannize the Magisterium itself by attempting to bend it to his errant personal opinions. ",yes,5.547984275831296,0.6945335083969807,3.8532609836243923,30.78012952487131,0.4823767942862188
276,715790840,8,"What Cardinal Burke rightly describes as lacking in any magisterial weight whatsoever—and, in fact, in dire need of clarification and correction— has by papal fiat been declared magisterial, and thus binding on us all. ",yes,0.0,0.6748624037360883,0.0,0.0,0.45543926397645107
277,718312499,3,"Does this new footage reveal muzzle flashes from helicopters, an air assault, on the night of the massacre? ",yes,0.4420941507027139,0.6850544506167513,0.3028585655305269,0.19544723808555392,0.46929960030981893
278,721406153,1,"Apparently, They Think We are Fools ",yes,0.4404911650030108,0.8252768850778515,0.36352717655799865,0.19403246644570968,0.6810819370438013
279,721406153,3,As Pope Francis continues his five-year-long tirade against the imaginary Catholic Pharisees who defend the Church’s teaching on the indissolubility of marriage and the integrally related Eucharistic discipline—he is still at it as of yesterday (January 9)—he and his collaborators are busily engineering neo-Pharisaical escape hatches from the negative precepts of the divine and natural law emanating from the Sixth Commandment. ,yes,3.3851237707702078,0.8252768850778515,2.7936644011442278,11.45906294343351,0.6810819370438013
280,721406153,5,Do they think we are fools? ,yes,1.1824155973974095,0.8252768850778515,0.975820261087601,1.3981066449686728,0.6810819370438013
281,721406153,7,"In a recent interview concerning Rocco Buttiglione’s verbal contortions aimed at demonstrating that the administration of Holy Communion to public adulterers is consistent with the Church’s bimillenial prohibition of precisely that, Müller proposed this preposterous “solution” to a “problem” that does not exist: ",yes,1.91932478024052,0.8252768850778515,1.583974376089628,3.6838076120453205,0.6810819370438013
282,721406153,10,The Cardinal knows this is moral and canonical nonsense. ,yes,2.4408686993693416,0.8252768850778515,2.014392517099557,5.957840007560981,0.6810819370438013
283,721406153,11,"No Catholic, whether or not he consults a priest, can declare for himself that his marriage in the Church was invalid, especially when—indeed because—he lacks canonical proof of invalidity. ",yes,3.2434975631202203,0.8252768850778515,2.6767835656494574,10.520276441966807,0.6810819370438013
284,721406153,13,"Cardinal Burke, whom Francis sacked as head of the Church’s highest tribunal because he was a major impediment to the conspiracy culminating in Amoris Laetitia (AL), has observed the obvious in this regard: ",yes,7.03069881333552,0.8252768850778515,5.802273216590084,49.43072580383749,0.6810819370438013
285,721406153,17,"If a college of judges in a matrimonial tribunal is not able to arrive at moral certitude regarding the nullity of a marriage after a careful and thorough examination of the petition of nullity, how can an individual priest be capable of making such a judgment having to do with the eternal salvation of the soul in question? ",yes,16.044123474908766,0.8252768850778515,13.24084424517714,257.4138980781185,0.6810819370438013
286,721890296,1,"Hungarian Prime Minister Hits Nail On The Head: Refugees Are Actually ""Muslim Invaders"" ",yes,0.2360010177572676,0.8061540563908308,0.19025317777738576,0.055696480382466135,0.6498843626353908
287,721890296,3,Hungarian Prime Minister Viktor Orban doesn't mince words when it comes to the Muslim invasion in Europe and specifically to his own country. ,yes,1.9510966951475424,0.8061540563908308,1.5728845152039355,3.806778313815662,0.6498843626353908
288,721890296,4,"Orban says there is not only Muslim invaders in the mix of ""refugees,"" but also “economic migrants"" seeking better lives for themselves. ",yes,0.8445425726513159,0.8061540563908308,0.6808314207376063,0.7132521570205033,0.6498843626353908
289,721890296,6,"There are plenty of these people who are simply happy to have a place to live after many were driven from their homes due to the US, Russia and other countries putting their noses where they didn't belong and funding, training and arming Islamic jihadis there. ",yes,4.378777953025406,0.8061540563908308,3.5299696088661694,19.17369636190136,0.6498843626353908
290,721890296,7,"Then, there are those who clearly come to the country to Islamasize the country because they have an Islamic dominionist attitude borne of the teachings of the Koran and Muhammad . ",yes,3.692697499018424,0.8061540563908308,2.9768830678579783,13.636014819256921,0.6498843626353908
291,721890296,9,"Refugees in Europe are just “Muslim invaders” and economic migrants seeking better lives, Hungarian PM Viktor Orban has said, adding that the large number of Muslims in the EU had led to the appearance of ‘parallel societies.’ Asked in an interview with the German Bild newspaper why Budapest does not want to accept any refugees, Orban replied: “We don’t consider these people to be Muslim refugees.” Instead, the tough-talking politician said they were regarded as “Muslim invaders.” Asylum seekers must cross four countries to reach Hungary from Syria, all of which are not as rich as Germany but are economically stable, the PM said. ",yes,3.2084887175323127,0.8061540563908308,2.5865361945228886,10.294399850532145,0.6498843626353908
292,721890296,13,"He stressed though, that he can only speak for the Hungarians and they “don’t want” immigration. ",yes,18.06673614343461,0.8061540563908308,14.564572627772646,326.4069548764865,0.6498843626353908
293,721890296,15,"And Orban has stayed the course, too while governments like that of Germany have ignored their people to allow for a clear invasion of Germany that has led to untold numbers of sexual assaults by Muslim migrants, attacks on Christians and there's no telling the amount of damage to the unethical welfare system in the country. ",yes,9.958211923379267,0.8061540563908308,8.027852936431733,99.16598471093299,0.6498843626353908
294,721890296,18,"“The reason why people are in your country is not because they are refugees, but because they want a German life,” he said, describing the issue “politically” as a European problem but, “sociologically,” as a German problem. ",yes,3.164083888479168,0.8061540563908308,2.5507390614583545,10.011426853333454,0.6498843626353908
295,721890296,20,"“I’ve never understood how chaos, anarchy and illegal border crossings are viewed as something good in a country like Germany, which we view as the best example of discipline and the rule of law,” he said. ",yes,6.610189751404286,0.8061540563908308,5.3288312816076635,43.69460854957026,0.6498843626353908
296,721890296,21,"The recent wave of refugees reaching Europe is merely an invasion, according to Orban. ",yes,6.390325406130314,0.8061540563908308,5.151586747809336,40.83625879623457,0.6498843626353908
297,722512241,1,Ex-Muslim Catholics to Pope Francis: “Naiveté in the face of Islam is suicidal and very dangerous” ,yes,0.21993459848386385,0.7870442595862142,0.17309826322112393,0.0483712276102584,0.619438666547612
298,722512241,3,"“Many ex-Muslims, such as Magdi Allam, are even leaving the Church, disgusted by her cowardice, wounded by equivocal gestures, confused by the lack of evangelization, scandalized by the praise given to Islam.” ",yes,0.6803100661408659,0.7870442595862142,0.5354341322948861,0.4628217860925893,0.619438666547612
299,722512241,5,"It has become a superdogma in the Catholic Church: if you don’t believe that Islam is a Religion of Peace, you will be ruthlessly harassed and silenced by the U.S. Conference of Catholic Bishops and the hierarchy elsewhere as well. ",yes,4.81842896853687,0.7870442595862142,3.7923168599108665,23.217257724835285,0.619438666547612
300,722512241,6,"The bishops of the Catholic Church are much more concerned that you believe that Islam is a religion of peace than that you believe in, say, the Nicene Creed. ",yes,1.7735872407843702,0.7870442595862142,1.3958916567346913,3.1456117006731157,0.619438666547612
301,722512241,17,"You do not like to beat around the bush, and neither do we, so allow us to say frankly that we do not understand your teaching about Islam, as we read in paragraphs 252 and 253 of Evangelii Gaudium, because it does not account for the fact that Islam came AFTER Christ, and so is, and can only be, an Antichrist (see 1 Jn 2.22), and one of the most dangerous because it presents itself as the fulfillment of Revelation (of which Jesus would have been only a prophet). ",yes,16.348294519837307,0.7870442595862142,12.866831355862715,267.2667337073425,0.619438666547612
302,722512241,18,"If Islam is a good religion in itself, as you seem to teach, why did we become Catholic? ",yes,27.5862200601514,0.7870442595862142,21.711576142024228,760.9995372070996,0.619438666547612
303,722512241,28,"As a proper Antichrist, Islam exists only as an enemy of all: “Between us and you there is enmity and hatred forever, until you believe in Allah alone!” (Qur’an 60.4) For the Qur’an, Christians “are only impurity” (Quran 9.28),” “the worst of Creation” (Qur’an 98.6), all condemned to Hell (Qur’an 4.48), so Allah must exterminate them (Quran 9.30). ",yes,28.089096239463696,0.7870442595862142,22.10736195223462,788.9973275498536,0.619438666547612
304,723823436,4,"Now, a congressman is saying there is ""credible evidence"" of ""terrorist infiltration through the southern border"" that is related to the Las Vegas shooting. ",yes,0.7829721443656221,0.7299420316934588,0.5715242778176264,0.6130453788525007,0.5328153696327744
305,723823436,14,Why would the autopsy report be something that needs to be withheld from the public or his family? ,yes,4.31357328231395,0.7299420316934588,3.1486584455508666,18.606914461892742,0.5328153696327744
306,723823436,15,"""Recently I’ve been made aware of what I believe to be credible evidence regarding potential terrorist infiltration through the southern border regarding this incident,"" Perry said. ",yes,7.575049464991496,0.7299420316934588,5.529346996654341,57.38137439706795,0.5328153696327744
307,723844295,1,Lawmaker makes shocking claim about the Vegas massacre (video) ,yes,0.17918155007956518,0.671912565763551,0.12039433505145083,0.03210602788891573,0.4514664960309582
308,723844295,5,And one lawmaker is hinting that the government is covering up a big story about terrorism. ,yes,0.9788535487603874,0.671912565763551,0.6577039994543491,0.9581542699208042,0.4514664960309582
309,723844295,11,"Meanwhile, the local law enforcement investigative services are telling us there is no terrorist connection–lone gunman, again, something is not adding up,” Perry replied. ",yes,0.0,0.671912565763551,0.0,0.0,0.4514664960309582
310,723883127,1,Shock! ,yes,0.10884149686471016,0.6602354866046996,0.07186101864525579,0.011846471439750712,0.4359108977721444
311,723883127,4,Pope Francis is now attacking the credibility of child sex abuse victims in a shocking move made at the end of a trip to Chile in which he had hoped to “heal” the wounds of said abuse. ,yes,0.7141978835942018,0.6602354866046996,0.4715387872068644,0.510078616930437,0.4359108977721444
312,723883127,6,"According to a report by the Associated Press, Francis made the shocking comments in a discussion about Rev. ",yes,0.991059610356298,0.6602354866046996,0.6543327240978544,0.9821991512795771,0.4359108977721444
313,723883127,10,"Fernando Karadima, such accusations against Barros are “all calumny.” The pope’s remarks drew shock from Chileans and immediate rebuke from victims and their advocates. ",yes,3.7252488583608825,0.6602354866046996,2.4595414927234986,13.877479056719059,0.4359108977721444
314,724095467,3,"In what can only be described as gross negligence or a massive cover-up of the truth, the F.B.I. ",yes,0.6363122809885849,0.8259723727552561,0.5255763645414507,0.4048933189368959,0.6822303605549478
315,724095467,4,and LVMPD have failed to record the death of at least one shooting victim killed in the massacre ,yes,1.1496701355394734,0.8259723727552561,0.9495957697373958,1.3217414205513511,0.6822303605549478
316,724095467,6,"The 59th victim, who is currently unnamed by the completely botched investigation and cover-up, was shot and killed in the parking lot of nearby business during the attack. ",yes,1.0537697691181591,0.8259723727552561,0.8703847165362844,1.1104307263073383,0.6822303605549478
317,724095598,3,"Congress is in possession of ‘secret intel’ that exposes an ISIS connection to the horrific Las Vegas Massacre, according to a surprising claim made by Pennsylvania Congressman Scott Perry. ",yes,0.9936215525754007,0.6270624207956279,0.6230627361126411,0.9872837897423499,0.39320727957407314
