,ArticleId,SentenceNumber,Sentence,Propaganda,avg_word_sim,avg_sent_sim,x_y,x_2,y_2
4616,697454736,107,"This, though, is the very definition of schism found in the Catechism of the Catholic Church, 2089 and the 1983 CIC canon 751. ",no,12.483865356687552,0.8028184421541588,10.022277337718172,155.84689424390362,0.6445174510628303
4605,697454736,88,"Unfortunately, Mr. Ferrara provides no real evidence for his claim that Pope Francis “wishes the bishops to admit public adulterers in 'second marriages' to the sacraments while continuing their adulterous relations.” ",no,35.41577676383769,0.8028184421541588,28.43243872922363,1254.2772437859858,0.6445174510628303
4602,697454736,84,Robert Fastiggi • 12 hours ago ,no,100.56195557301346,0.8028184421541588,80.73299251310239,10112.706908668733,0.6445174510628303
4600,697454736,76,"Tell that to the four cardinals, the 800,000 faithful, the 45 theologians and the 61 other original signers of the correctio, all of whom you insult with your superficial and I must say entirely sophistical attempt to explain away what Francis is clearly doing. ",no,24.385807637258175,0.8028184421541588,19.577376098014597,594.6676141213592,0.6445174510628303
172,697454736,12,"Mr. Ferrara, however, bases his critique upon an assumption that the “generous response” offered to God is a sin. ",yes,68.07690550424097,0.8028184421541588,54.65339522359061,4634.465063033354,0.6445174510628303
173,697454736,13,"This, though, is not what AL is saying. ",yes,16.79902410842314,0.8028184421541588,13.48656636443442,282.2072109953819,0.6445174510628303
174,697454736,31,"Pope Francis explains this again in AL 305 when he says “a small step, in the midst of great human limitations, can be more pleasing to God than a life which appears outwardly in order, but moves through the day without confronting great difficulties.’” ",yes,15.868314367258922,0.8028184421541588,12.739375419935262,251.80340085815592,0.6445174510628303
175,697454736,51,"With all due respect to Dr. Fastiggi, his argument and that of Buttiglione, that a “move away from sin” is what is pleasing to God, even if the moral norm is not adhered to, is sophistical. ",yes,42.48804435821178,0.8028184421541588,34.110185581836376,1805.2339133853718,0.6445174510628303
176,697454736,66,A moral catastrophe is self-evidently underway and it is not possible honestly to deny its cause. ,yes,27.89101425314345,0.8028184421541588,22.391420612808062,777.908676069051,0.6445174510628303
4592,697454736,60,"As my article shows, Francis has made it quite clear that he approves of admitting to the sacraments divorced and “remarried” people who will continue to live as if they were married, including sexual relations, while “discerning” their situation, this “discernment” being a mere fig leaf to conceal the proposed toleration of public adultery in the Church. ",no,38.05561590169088,0.8028184421541588,30.5517502734125,1448.2299016570275,0.6445174510628303
177,697454736,72,I can only ask that you to study the matter more carefully with an open heart and mind. ,yes,21.142026645402456,0.8028184421541588,16.973208895443715,446.98529067490745,0.6445174510628303
178,697454736,78,"Irony of ironies, the latter-day Pharisees and legalists Francis sees around every corner are hard at work defending Amoris Laetitia at the very moment it is being cited by bishop after bishop as their sole authority for admitting public adulterers to Holy Communion---while Francis does nothing but approve. ",yes,26.707946830753553,0.8028184421541588,21.44163226780167,713.3144239143587,0.6445174510628303
179,697454736,80,"I think you should follow your own advice about studying this matter with an open heart and mind, but above all with open eyes, for you have clearly shut them to what is going in the dioceses in the name of AL. ",yes,24.137315623598198,0.8028184421541588,19.377882126720344,582.6100055131976,0.6445174510628303
180,697454736,90,"He mentions the Holy Father's letter to the Buenos Aires bishops, but he fails to take into account that the statement of those Argentine bishops can be interpreted in an orthodox way, as Cardinal Müller told Edward Pentin in a Sept. 28 interview published in the National Catholic Register. ",yes,40.108846464771354,0.8028184421541588,32.20012163544808,1608.7195647346016,0.6445174510628303
4601,697454736,82,Fastiggi’s exchange with Ferrara concerning “More Fake News: La Stampa Tries Again.” ,no,40.46862310509013,0.8028184421541588,32.48895695735226,1637.7094560218347,0.6445174510628303
181,697454736,95,"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases. ",yes,30.25839815089886,0.8028184421541588,24.2920000655849,915.5706586583195,0.6445174510628303
183,697454736,105,Does Mr. Ferrara believe that the Catholic Church under Pope Francis is a “Leviathan Church” and not the Catholic Church? ,yes,26.00865639585677,0.8028184421541588,20.88022901024453,676.4502075177413,0.6445174510628303
184,697454736,106,"If this is so, then it would suggest that Mr. Ferrara is refusing submission to the Roman Pontiff and communion with the members of the Church subject to him. ",yes,37.22217112543364,0.8028184421541588,29.882645436516146,1385.4900232910659,0.6445174510628303
185,697454736,118,"As for my metaphorical reference to a “Leviathan Church,” I am afraid Dr. Fastiggi has succumbed to an unfortunate literal-mindedness. ",yes,24.757131094152076,0.8028184421541588,19.875481417213454,612.9155400130315,0.6445174510628303
186,697454736,123,"Dr. Fastiggi’s inapt citation to Canon 751 and his clumsy and insulting questions about my “standing in the Catholic Church” and whether I am “refusing submission to the Roman Pontiff” demonstrate a pronounced lack of comprehension of pertinent ecclesiological and theological basics, and a rather embarrassing lack of rhetorical finesse. ",yes,65.58880733919445,0.8028184421541588,52.65590413080134,4301.891648177967,0.6445174510628303
187,697454736,126,I respectfully suggest that Dr. Fastiggi’s comments evince a need for serious study and reflection before he ventures further opinions on this controversy in public. ,yes,22.17161007075337,0.8028184421541588,17.79977745705168,491.58029312953227,0.6445174510628303
4595,697454736,65,It is a great disservice to the Church to maintain the pretense that there is nothing problematical about AL. ,no,81.45037564147816,0.8028184421541588,65.38986368536254,6634.163692137899,0.6445174510628303
4596,697454736,68,Robert Fastiggi to Chris Ferrara • 2 hours ago ,no,11.800232694271704,0.8028184421541588,9.473444428671781,139.24549163895884,0.6445174510628303
4597,697454736,70,Thank you for your response. ,no,23.89946474670586,0.8028184421541588,19.186931056268634,571.1844151790361,0.6445174510628303
4598,697454736,71,You write well but you do not reveal a proper understanding of what Pope Francis is saying in AL 303. ,no,45.39802202788014,0.8028184421541588,36.44636932130292,2060.9804040438903,0.6445174510628303
4599,697454736,74,Chris Ferrara to Robert Fastiggi • 16 minutes ago ,no,59.88370075090314,0.8028184421541588,48.07573934726589,3586.057615623717,0.6445174510628303
182,697454736,104,He says that Dr. Goldstein and I are “foot soldiers of a Leviathan Church” because we defend the Roman Pontiff. ,yes,17.604068377390853,0.8028184421541588,14.132870750312213,309.9032234358526,0.6445174510628303
4604,697454736,87,I give him credit for his colorful style. ,no,79.37349902053225,0.8028184421541588,63.72250883198835,6300.152346762434,0.6445174510628303
4655,697472447,31,"And still, none of this explains why Campos is not registered as a security guard either, and why the timeline is being changed publically. ",no,0.4027933147653573,0.756414202107664,0.30467858380253887,0.1622424544196642,0.5721624451501739
4628,697472447,1,Security Guard Jesus Campos Shot During The Vegas Massacre Raises New Questions About Official Narrative ,no,0.5887872028432245,0.756414202107664,0.445367002249861,0.3466703702319484,0.5721624451501739
4654,697472447,29,"As the pair started talking, Paddock began firing through the door of his room, first with a single-fire gun and then with a rapid-fire rifle. ",no,2.6570115540045527,0.756414202107664,2.009801274613198,7.059710398113688,0.5721624451501739
4653,697472447,28,A maintenance worker came up to the 32nd floor. ,no,1.826592460425868,0.756414202107664,1.3816604785289077,3.3364400164846266,0.5721624451501739
4652,697472447,27,Campos heard a drilling sound and thought it was odd. ,no,1.1945206209493981,0.756414202107664,0.9035523623965903,1.4268795138733357,0.5721624451501739
4651,697472447,26,"While on the 32nd floor, he found that a stairwell door was jammed and radioed down to maintenance. ",no,2.4359133267752595,0.756414202107664,1.8425594354761332,5.933673735561312,0.5721624451501739
4650,697472447,25,"McMahill told KNPR, a local NPR affiliate, that Campos went up to the 32nd floor to investigate a door alarm. ",no,7.531095383892929,0.756414202107664,5.696627505804081,56.71739768129338,0.5721624451501739
4648,697472447,23,Their own narrative is quickly shattering. ,no,1.2958901273070345,0.756414202107664,0.9802296966661496,1.679331222051842,0.5721624451501739
4647,697472447,21,"Strangely, a picture of Campos wasn’t displayed as part of the fund because Rodriguez indicated that “due to privacy from the media we do not feel comfortable publishing a photo.” ",no,3.826490971634116,0.756414202107664,2.8944121151807995,14.642033155997401,0.5721624451501739
4646,697472447,20,Any financial support would be appreciated for the time he would need to recover.” ,no,2.236489334681072,0.756414202107664,1.6917122956150832,5.001884544142183,0.5721624451501739
4645,697472447,19,“This is a young man that I work with day in and day out. ,no,2.7018904367834806,0.756414202107664,2.043748298921904,7.300211932382028,0.5721624451501739
4644,697472447,18,"“Funds will be used to provide relief and financial support for him while he gets back on his feet,” Rodriguez’s online petition says. ",no,1.6892315556429254,0.756414202107664,1.2777587393367313,2.8535032485798175,0.5721624451501739
4643,697472447,17,"Campos’s co-worker Liliana Rodriguez started a GoFundMe account for him on October 3, explaining that he’d been shot while on “random patrol” and it could have been anyone of us. ",no,4.117199570834219,0.756414202107664,3.1143082282905823,16.95133230607748,0.5721624451501739
4656,697472447,33,Article posted with permission from SHTFPlan ,no,6.442487166150889,0.756414202107664,4.8731887893728905,41.50564088601892,0.5721624451501739
4642,697472447,16,–Newsweek ,no,24.55027430725626,0.756414202107664,18.570176151647527,602.7159685615268,0.5721624451501739
4640,697472447,14,What happened during those six minutes? ,no,17.9311719195649,0.756414202107664,13.563393100393032,321.5269264089928,0.5721624451501739
4638,697472447,12,But the revised timeline shows officers would have known where Paddock was before the mass shooting even started. ,no,11.629088758405148,0.756414202107664,8.796407894428235,135.23570535086498,0.5721624451501739
4637,697472447,11,"Police have said it was difficult to identify the source of the bullets during the attack, and the confusion added more minutes to their lengthy response. ",no,127.91997634245664,0.756414202107664,96.76048683871059,16363.520347454665,0.5721624451501739
4636,697472447,10,"But now, questions have been raised after Clark County Sheriff Joe Lombardo revised the timeline and said Campos had actually been shot about 9:59 p.m. a (full six minutes before the mass shooting began at 10:05 p.m.) which means the guard could have instead led Paddock to start opening fire on the crowd for fear of being caught. ",no,3.633902104231366,0.756414202107664,2.74873516070953,13.20524450313715,0.5721624451501739
4635,697472447,9,Police said Campos was shot in the leg at the end of Paddock’s assault on concertgoers—potentially distracting the gunman and causing him to panic and kill himself. ,no,5.282727345219002,0.756414202107664,3.9959299897861693,27.907208203924608,0.5721624451501739
4634,697472447,8,"At first, Campos, a guard at the Mandalay Bay Resort and Casino, was hailed a hero for helping guide police to gunman Stephen Paddock’s room on the 32nd floor. ",no,9.692704168211467,0.756414202107664,7.331699089663306,93.94851409246395,0.5721624451501739
4633,697472447,7,"The ever-changing narrative now though, seems to swirl around this unknown mystery security guard. ",no,10.16507353102533,0.756414202107664,7.6890059843362595,103.32871989115176,0.5721624451501739
4632,697472447,6,"That burning question has bothered many since the release of his name, but there’s been no photograph of this alleged hero, even though we’ve already seen crime scene images of the guns Stephen Paddock allegedly dragged up to his 32nd-floor hotel room. ",no,4.961188213396602,0.756414202107664,3.7527132239423375,24.613388488745365,0.5721624451501739
4631,697472447,5,So who is Jesus Campos? ,no,25.119753531040633,0.756414202107664,19.000938324323275,631.0020174602283,0.5721624451501739
4630,697472447,4,"Jesus Campos, who the narrative is constantly changing around, is still a source of mystery. ",no,4.027289933013356,0.756414202107664,3.0462993013365254,16.219064204550723,0.5721624451501739
4629,697472447,3,"The infamous security guard at the Mandalay Bay Hotel, who was allegedly shot stopping the massacre in Las Vegas over a week ago is not listed or registered as such. ",no,8.635849516732254,0.756414202107664,6.532279221720883,74.5778968756447,0.5721624451501739
4641,697472447,15,Much of Campos’s story and background remains a mystery. ,no,10.232987592093018,0.756414202107664,7.740377144650665,104.71403505992966,0.5721624451501739
4649,697472447,24,"Las Vegas Metro Police Undersheriff Kevin McMahill explained more about Campos’s actions the night of the shooting, helping fill in some of what happened ahead of the attack, but unfortunately, it only added more questions and gave little in the way of answers. ",no,18.917066273530676,0.756414202107664,14.309137591510506,357.85539639715176,0.5721624451501739
4639,697472447,13,Did Campos call 911? ,no,21.153413097667574,0.756414202107664,16.000742090126028,447.4668856805741,0.5721624451501739
188,697472447,22,There are obviously certain things that the FBI and other investigators seem intent on covering up. ,yes,6.926350176931577,0.756414202107664,5.239189642601976,47.974326773480094,0.5721624451501739
189,697472447,30,"Police have said that when Campos radioed what happened, it helped them track where Paddock was holed up – so why change the narrative to make it even more unbelievable? ",yes,8.550074431505704,0.756414202107664,6.467397729068526,73.1037727842876,0.5721624451501739
190,697472447,32,What exactly do they want us to believe? ,yes,38.67308062181926,0.756414202107664,29.252867421598776,1495.6071647817323,0.5721624451501739
4659,697959084,5,Jeff begins the interview by making clear his belief that there were multiple active shooters targeting different places in Las Vegas on the night of the attack. ,no,0.3799194270144993,0.8543205441262248,0.3245729716111506,0.14433877102302548,0.7298635921161288
4660,697959084,6,"“First of all, I think what needs to be said is that, from my perspective, there were multiple events that occurred around Las Vegas, up and down the Strip that night. ",no,1.4722042645177285,0.8543205441262248,1.2577343483277343,2.167385396464186,0.7298635921161288
4661,697959084,7,"It wasn’t just centralized around the Mandalay Hotel,” the witness claimed. ",no,1.948300837863817,0.8543205441262248,1.6644734319253958,3.795876154820851,0.7298635921161288
4662,697959084,8,The eyewitness then goes on to directly say that he and his wife were involved in an active shooter situation at a different hotel that authorities have so far done everything in their power to cover-up. ,no,2.4524260658692905,0.8543205441262248,2.0951579710227892,6.0143936085551255,0.7298635921161288
4663,697959084,9,“My wife and I were in Las Vegas celebrating our 10th anniversary and on October 1st we were involved in an incident with an active shooter at the Bellagio. ,no,2.3485243739382975,0.8543205441262248,2.006392621036668,5.515566734982272,0.7298635921161288
4664,697959084,10,"There is no mistake in my mind about it,” he continued. ",no,4.344776432035042,0.8543205441262248,3.711831765522975,18.87708224436715,0.7298635921161288
4665,697959084,13,"“All of a sudden there was just a crescendo of screams that started behind us in the lobby,” he claimed. ",no,4.091032414138218,0.8543205441262248,3.4950530380845857,16.73654621352958,0.7298635921161288
4666,697959084,14,“Then I heard somebody yell ‘there’s a shooter! ,no,1.9062285589980943,0.8543205441262248,1.6285302197522014,3.633707319139951,0.7298635921161288
4667,697959084,15,"There’s a shooter!’ And then I heard like five or six pops, like unmistakable gunfire, unmistakably.” ",no,3.3714753660339687,0.8543205441262248,2.880320669218303,11.366846143773882,0.7298635921161288
4668,697959084,16,“That was about 11:20 when we heard the shots and the screams… at that point you could hear and see the screams and see hundreds of people coming towards us.” ,no,2.967262025043814,0.8543205441262248,2.534992907800515,8.804643925267115,0.7298635921161288
4669,697959084,17,"Amazingly, as Shepard Ambellas noted, “The man’s claims match up to actual events captured in police audio recordings from the night of the shooting which confirms that between 11:15 and 11:18 p.m. on the night of Oct. 1 there was, in fact, something going on at the Bellagio.” ",no,7.587276988875526,0.8543205441262248,6.481966605572524,57.566772105920066,0.7298635921161288
4670,697959084,18,"This testimony also backs up claims by another eyewitness, Rene Downs, who has spent the past few days doing interviews about a shooter inside the Bellagio Hotel. ",no,3.320754783059628,0.8543205441262248,2.836989033173265,11.027412329213396,0.7298635921161288
4658,697959084,4,"During the confessional, a Canadian man by the name of Jeff detailed the fact that he and his wife were in the Bellagio Resort and Casino around 11:20pm on the night of the shooting when panic broke out in the hotels lobby. ",no,4.488682393338588,0.8543205441262248,3.8347735846868276,20.148269628267837,0.7298635921161288
4657,697959084,1,Eyewitness Confessional: There Was An Active Shooter Targeting The Bellagio Hotel During The Las Vegas Massacre ,no,10.325729020098752,0.8543205441262248,8.821482434950717,106.62067979650953,0.7298635921161288
196,697959084,21,One can only speculate as to what the reasons for these lies actually are? ,yes,6.373227454735987,0.8543205441262248,5.444779146970243,40.61802818980054,0.7298635921161288
195,697959084,20,At this point it is strikingly obvious that authorities have lied to the American people about the worst mass shooting in our countries history. ,yes,13.071587859230762,0.8543205441262248,11.167326052491779,170.86640916158905,0.7298635921161288
194,697959084,19,Slowly but surely we are starting to see the official narrative regarding the Las Vegas Massacre be completely destroyed. ,yes,7.73583486723923,0.8543205441262248,6.608882653050442,59.8431410931942,0.7298635921161288
193,697959084,12,"Keep in mind, this is all information that the police and the FBI has hidden from the American people. ",yes,5.177942421437824,0.8543205441262248,4.423622586937024,26.811087719725396,0.7298635921161288
192,697959084,11,Jeff then describes a scene in which he and his wife were walking through the main lobby when screams and gunfire erupted. ,yes,3.436417840258197,0.8543205441262248,2.935802359134449,11.80896757284481,0.7298635921161288
191,697959084,3,"In yet another astonishing eyewitness report that contradicts the official story surrounding the worst mass shooting in American history, a married couple who were celebrating their 10th anniversary in Las Vegas at the time of the shooting have come forward to reveal that there was an active shooter inside the Bellagio Hotel around the same time that supposed lone gunman Stephen Paddock was found dead. ",yes,6.7106578061070605,0.8543205441262248,5.733052828358282,45.03292819066563,0.7298635921161288
4672,697996062,4,"The distinction between the illegal aliens who benefited from Obama's illegal amnesty and other illegals has always been a matter of rhetoric, not substance. ",no,0.2761173801348977,0.7246693443884118,0.20009380083660222,0.07624080761255961,0.5251456586963306
4671,697996062,1,Two DREAMERs Caught Smuggling Illegal Aliens ,no,0.616099829289345,0.7246693443884118,0.4464686593689221,0.37957899965036007,0.5251456586963306
4676,697996062,9,In more ways than one. ,no,1.5721250911492142,0.7246693443884118,1.1392708590996732,2.471577302220925,0.5251456586963306
4677,697996062,10,"Customs and Border Protection said the first smuggling attempt was broken up on Oct. 4, after Border Patrol agents stopped a car at a checkpoint on Interstate 35 and discovered two illegal immigrants from Brazil hiding in the trunk. ",no,0.6701761145041759,0.7246693443884118,0.4856560855225143,0.4491360244519143,0.5251456586963306
4678,697996062,11,"The driver of the car was from Guatemala, a juvenile who had been approved by the Obama administration for a DACA permit in 2016. ",no,1.9528377710141205,0.7246693443884118,1.41516166721773,3.8135753598993984,0.5251456586963306
4679,697996062,12,Three days later the same checkpoint snared another DACA recipient from Mexico smuggling an illegal immigrant from Mexico in his trunk. ,no,1.9684257156979397,0.7246693443884118,1.4264577728721162,3.874699798220946,0.5251456586963306
4680,697996062,13,Neither of the Dreamers’ names were released. ,no,3.8233972767714475,0.7246693443884118,2.7706987978944038,14.61836673602332,0.5251456586963306
4681,697996062,14,"They and the illegal immigrants they were trying to smuggle are all being processed for deportation, CBP said. ",no,4.890636506120017,0.7246693443884118,3.5440943505320255,23.918325434993804,0.5251456586963306
4674,697996062,6,They're an industry: an economic industry and a political industry. ,no,0.9851703249771102,0.7246693443884118,0.713922733512081,0.9705605692155049,0.5251456586963306
4673,697996062,5,And illegal aliens are not a racial or ethnic group. ,no,1.8123949787778812,0.7246693443884118,1.3133870810438166,3.2847755590992764,0.5251456586963306
4675,697996062,8,Meanwhile DREAMERs continue violating the law. ,no,2.384379104743643,0.7246693443884118,1.727886442608004,5.685263715138097,0.5251456586963306
197,697996062,3,"Or rather, ""Two illegal aliens caught smuggling less glamorous illegal aliens."" ",yes,6.803434928162312,0.7246693443884118,4.930240728980604,46.28672682173892,0.5251456586963306
198,697996062,7,"If you legalize them, you move closer to legalizing all illegals. ",yes,3.0423908668769633,0.7246693443884118,2.2047273948730206,9.25614218685636,0.5251456586963306
4692,698018235,16,The JVP events have been canceled That includes Fishback's Rubble and Rubble. ,no,0.17741749087785913,0.7888858005076888,0.13996213931524545,0.03147696606939523,0.6223408062426569
199,698018235,5,The American Jewish Historical Society was caught collaborating with JVP; a radical anti-Israel hate group with links to anti-Semitism. ,yes,0.29173465660498765,0.7888858005076888,0.23014532811166138,0.08510910986443007,0.6223408062426569
200,698018235,8,These days it’s instead partnering with Jewish Voice for Peace: an anti-Israel BDS hate group that defends anti-Semitism and which sponsored talks by an anti-Semite who accused Jews of drinking blood. ,yes,0.985840641200194,0.7888858005076888,0.7777156834062282,0.9718817698420096,0.6223408062426569
201,698018235,10,"He had tweeted, ""EU no longer considers #Hamas a terrorist group. ",yes,2.2795905720110037,0.7888858005076888,1.7983366332306807,5.196533176001455,0.6223408062426569
202,698018235,11,"Time for US to do same."" ",yes,1.1662892238276448,0.7888858005076888,0.9200690079627625,1.36023055361649,0.6223408062426569
4682,698018235,1,"Dan Fishback: It's Okay to Boycott Israeli Plays, But Not Okay to Boycott BDS Plays ",no,0.8076944562070183,0.7888858005076888,0.637178687650496,0.652370334587551,0.6223408062426569
203,698018235,18,There's an outbreak of them at anti-Israel hate sites like the New York Times and the Forward. ,yes,4.306071602618588,0.7888858005076888,3.396998743275191,18.542252646878215,0.6223408062426569
205,698018235,22,"""I am terrified for the Jewish people. ",yes,1.121441758446308,0.7888858005076888,0.8846894793346657,1.2576316175871471,0.6223408062426569
206,698018235,25,"If our Jewish institutions — particularly the American Jewish Historical Society — cannot accommodate dissent, and effectively exclude all Jewish anti-Zionists, then they have not only lost a rapidly growing Jewish population, but they have lost a key aspect of their Jewishness."" ",yes,6.343675013984433,0.7888858005076888,5.0044351415677335,40.2422126830504,0.6223408062426569
207,698018235,26,Let's unpack this knapsack of entitled nonsense. ,yes,2.5298922985007533,0.7888858005076888,1.9957961111010034,6.400355042013424,0.6223408062426569
208,698018235,29,"Now he's whining that boycotting his play is a violation of Jewishness because Jews are a ""people of dissent and argument."" ",yes,3.007383236530432,0.7888858005076888,2.372481931983714,9.044353931364256,0.6223408062426569
209,698018235,30,But the only dissent and argument that Jews are supposed to welcome is that of people who hate the existence of Jewish nationhood. ,yes,12.253164271597464,0.7888858005076888,9.666347305151376,150.14003466675263,0.6223408062426569
210,698018235,31,Not of Jewish nationhood itself. ,yes,4.4426900946653465,0.7888858005076888,3.5047751317376514,19.737495277237585,0.6223408062426569
204,698018235,21,"""Any Jew who opposes the Occupation — or opposes Zionism itself — knows that feeling of being shunned from the places that are supposed to shelter and nurture you: families, synagogues, community centers, arts organizations,"" Fishback continues. ",yes,3.2938575187328625,0.7888858005076888,2.5984774254238436,10.849497353713009,0.6223408062426569
4701,698018235,33,It's not that boycotting Dan Fishback censors work. ,no,5.3658977003822885,0.7888858005076888,4.2330805028084475,28.792858130967932,0.6223408062426569
4683,698018235,3,"Every time a BDS activist faces a boycott, the #BDStears come out. ",no,6.650502789386221,0.7888858005076888,5.246487216783565,44.229187351633904,0.6223408062426569
4685,698018235,6,Here's my article on the subject. ,no,7.2850253711998905,0.7888858005076888,5.747053071677848,53.071594659026104,0.6223408062426569
4700,698018235,32,"""it’s not that BDS is “censoring” work — it’s that BDS is resisting a propaganda campaign that was intentionally crafted to influence international politics,"" Dan Fishback claimed when advocating a boycott of some Israeli plays. ",no,13.080057418032958,0.7888858005076888,10.318671566911462,171.087902059039,0.6223408062426569
4699,698018235,28,Previously Dan Fishback had authored an article arguing for boycotting some Israeli plays. ,no,7.773241787354345,0.7888858005076888,6.132200069956849,60.42328788467177,0.6223408062426569
4698,698018235,27,Anti-Israel activists like Dan Fishback are entitled to exploit Jewish spaces for their propoaganda... even while they advocate a boycott of the Jews of Israel. ,no,2.307313252923036,0.7888858005076888,1.8202066625541886,5.323694447114282,0.6223408062426569
4697,698018235,24,"I was taught that it was important to ask difficult questions, and that it was noble to stand up for what you believed in. ",no,5.209408872932753,0.7888858005076888,4.109628688895411,27.137940805390492,0.6223408062426569
4696,698018235,23,I was raised to believe we were a people of dissent and argument. ,no,9.103691194720545,0.7888858005076888,7.181772715721914,82.87719336883238,0.6223408062426569
4695,698018235,20,"Him, the PLO and the KKK. ",no,10.79192912316372,0.7888858005076888,8.51359964534925,116.46573419938927,0.6223408062426569
4684,698018235,4,The latest outbreak of #BDStears comes from Dan Fishback and his supporters. ,no,16.2778615987219,0.7888858005076888,12.841373877861091,264.96877822714504,0.6223408062426569
4694,698018235,19,"""I have grown accustomed to feeling unwelcome in Jewish spaces,"" Dan Fishback whines. ",no,9.446824496632635,0.7888858005076888,7.45246570528168,89.24249307017844,0.6223408062426569
4691,698018235,15,AJHS and JVP members get discounted admission. ,no,12.135264974845331,0.7888858005076888,9.573338224053776,147.26465600970786,0.6223408062426569
4690,698018235,14,His goal is to “normalize Jewish anti-Zionism”. ,no,8.04752456333841,0.7888858005076888,6.34857785725451,64.76265159753507,0.6223408062426569
4689,698018235,13,Fishback is a BDS supporter and a member of the JVP Artists Council. ,no,17.177675568087178,0.7888858005076888,13.551224341391821,295.07253792245916,0.6223408062426569
4688,698018235,12,"In December, the AJHS will feature “Rubble Rubble”, a play by Dan Fishback based on his trip to Israel. ",no,10.17813315759911,0.7888858005076888,8.029384723706423,103.59439457381842,0.6223408062426569
4687,698018235,9,"Coming up in late October is “The Balfour Declaration: Support for a Jewish Homeland or Jewish State?” The two speakers are Robert Herbst, the coordinator of the Westchester chapter of JVP, and Jonathan Kuttab, who advocates a one-state solution for eliminating Israel. ",no,5.945659790232691,0.7888858005076888,4.690446583164093,35.35087034118985,0.6223408062426569
4686,698018235,7,The American Jewish Historical Society was founded to study and preserve Jewish history. ,no,5.537233835357566,0.7888858005076888,4.368245146804313,30.66095854742866,0.6223408062426569
4693,698018235,17,And Dan Fishback is flooding the media with #BDStears. ,no,11.596588224611626,0.7888858005076888,9.148383784730779,134.48085845120102,0.6223408062426569
212,698018235,36,Either that or they can go whine to the New York Times some more because the Jewish community won't let them burn crosses on their lawn. ,yes,4.004429311174445,0.7888858005076888,3.159037422722305,16.035454108193044,0.6223408062426569
211,698018235,34,It's resistance to a propaganda campaign intended to attack the human rights of the Jewish people. ,yes,17.450221358431467,0.7888858005076888,13.766231845382576,304.51022545825776,0.6223408062426569
4702,698018235,35,It's time for the #BDStears crowd to examine their entitlement and recognize that what's good for the goose is good for the gander. ,no,6.821626934819322,0.7888858005076888,5.381484625239752,46.53459403785246,0.6223408062426569
4726,698092698,33,"MGM Resorts pushed back on this account, first saying Tuesday that there were unspecified inaccuracies and then, on Thursday, releasing a statement directly contradicting parts of what the police had said…. ",no,0.2770078984782768,0.7545169942524849,0.20900716694402688,0.0767333758193513,0.5692958946158043
4727,698092698,34,"Lombardo had said Monday that Campos, the guard, was shot at 9:59 p.m. and that the mass shooting began at 10:05 p.m. ",no,0.9882355567549885,0.7545169942524849,0.7456405218962049,0.9766095156348421,0.5692958946158043
4728,698092698,35,This six-minute gap relayed by Lombardo left uncertain whether there was any lag in alerting police to the source of the gunfire during critical moments. ,no,0.6632085220665876,0.7545169942524849,0.5004021006323145,0.43984554374174745,0.5692958946158043
4729,698092698,36,"Police said officers arrived on the 32nd floor at 10:17 p.m., two minutes after Paddock had stopped firing. ",no,3.03165226836913,0.7545169942524849,2.2874331571486035,9.19091547630769,0.5692958946158043
4730,698092698,37,"MGM, though, said it was “confident” that the 9:59 p.m. time was inaccurate and “was derived from a Mandalay Bay report manually created after the fact without the benefit of information we now have.” The company also disputed the suggestion of a lag, saying the shooting rampage began within a minute of Campos reporting his injury on the 32nd floor. ",no,1.0961160720294185,0.7545169942524849,0.827038204019477,1.2014704433612013,0.5692958946158043
4741,698092698,49,Article posted with permission from Pamela Geller ,no,1.1347120195095628,0.7545169942524849,0.8561595023025222,1.2875713672194704,0.5692958946158043
4704,698092698,3,Editor's Note: This is probably a reason why reporters Laura Loomer and Mike Tokes were barred from entering the presser. ,no,1.0642009706281308,0.7545169942524849,0.8029577176389142,1.1325237058858557,0.5692958946158043
4740,698092698,48,"As to Paddock’s motive, still nothing from the investigation. ",no,1.0002303709864129,0.7545169942524849,0.754690813076716,1.000460795043617,0.5692958946158043
4739,698092698,46,"… on Thursday, in response to inquiries about when Mandalay Bay notified police of the Campos shooting, MGM Resorts issued a statement that was unequivocal: Las Vegas police officers accompanied Mandalay Bay security to the Campos shooting and “immediately responded.” MGM said that “Metro officers were together with armed Mandalay Bay security officers in the building when Campos first reported that shots were fired over the radio. ",no,8.122132934876985,0.7545169942524849,6.128287328942497,65.96904341181343,0.5692958946158043
4738,698092698,45,The discrepancy could raise questions about whether police might have taken steps to intervene while Paddock was launching his devastating 10-minute onslaught…. ,no,3.0746402437590885,0.7545169942524849,2.3198683151288346,9.453412628542948,0.5692958946158043
4737,698092698,44,"But MGM Resorts International, the owner of Mandalay Bay, says police officers were there shortly after the shooting began, responding to a report of a security guard being shot. ",no,3.5633523918461694,0.7545169942524849,2.6886099361581746,12.697480268475816,0.5692958946158043
4736,698092698,43,Las Vegas police say they didn’t get to the floor until after the shooting was over. ,no,2.296941423928586,0.7545169942524849,1.7330813391566193,5.275939904959079,0.5692958946158043
